,State,StateFIPS,CountyFIPS,AreaName,All_Poverty,M_Poverty,F_Poverty
17,MO,29,011,"Barton County, Missouri",2910,1329,1581
18,MO,29,013,"Bates County, Missouri",2996,1355,1641
19,MO,29,015,"Benton County, Missouri",3540,1492,2048
20,MO,29,017,"Bollinger County, Missouri",2654,1198,1456
21,MO,29,019,"Boone County, Missouri",31824,14224,17600
22,MO,29,021,"Buchanan County, Missouri",15456,7270,8186
23,MO,29,023,"Butler County, Missouri",8942,3780,5162
24,MO,29,025,"Caldwell County, Missouri",1186,487,699
25,MO,29,027,"Callaway County, Missouri",5865,2577,3288
26,MO,29,029,"Camden County, Missouri",7516,3496,4020
27,MO,29,031,"Cape Girardeau County, Missouri",13626,6203,7423
28,MO,29,033,"Carroll County, Missouri",1273,555,718
29,MO,29,035,"Carter County, Missouri",1319,613,706
30,MO,29,037,"Cass County, Missouri",9805,3862,5943
31,MO,29,039,"Cedar County, Missouri",3381,1827,1554
32,MO,29,041,"Chariton County, Missouri",1213,572,641
33,MO,29,043,"Christian County, Missouri",8879,3800,5079
34,MO,29,045,"Clark County, Missouri",928,459,469
35,MO,29,047,"Clay County, Missouri",20137,9091,11046
36,MO,29,049,"Clinton County, Missouri",1856,763,1093
37,MO,29,051,"Cole County, Missouri",9237,4466,4771
38,MO,29,053,"Cooper County, Missouri",2354,1129,1225
39,MO,29,055,"Crawford County, Missouri",5093,2385,2708
40,MO,29,057,"Dade County, Missouri",1473,738,735
41,MO,29,059,"Dallas County, Missouri",3577,1685,1892
42,MO,29,061,"Daviess County, Missouri",1340,567,773
43,MO,29,063,"DeKalb County, Missouri",1391,636,755
44,MO,29,065,"Dent County, Missouri",3642,1575,2067
45,MO,29,067,"Douglas County, Missouri",2941,1441,1500
46,MO,29,069,"Dunklin County, Missouri",8536,3850,4686
47,MO,29,071,"Franklin County, Missouri",11941,5839,6102
48,MO,29,073,"Gasconade County, Missouri",2316,1157,1159
49,MO,29,075,"Gentry County, Missouri",1119,497,622
50,MO,29,077,"Greene County, Missouri",51533,22824,28709
51,MO,29,079,"Grundy County, Missouri",2020,900,1120
52,MO,29,081,"Harrison County, Missouri",1485,676,809
53,MO,29,083,"Henry County, Missouri",4131,1852,2279
54,MO,29,085,"Hickory County, Missouri",2394,992,1402
55,MO,29,087,"Holt County, Missouri",555,269,286
56,MO,29,089,"Howard County, Missouri",1587,768,819
57,MO,29,091,"Howell County, Missouri",9158,4270,4888
58,MO,29,093,"Iron County, Missouri",2293,1090,1203
59,MO,29,095,"Jackson County, Missouri",119678,53111,66567
60,MO,29,097,"Jasper County, Missouri",19556,8607,10949
61,MO,29,099,"Jefferson County, Missouri",23937,11024,12913
62,MO,29,101,"Johnson County, Missouri",8407,4131,4276
63,MO,29,103,"Knox County, Missouri",823,384,439
64,MO,29,105,"Laclede County, Missouri",6816,3199,3617
65,MO,29,107,"Lafayette County, Missouri",3706,1584,2122
66,MO,29,109,"Lawrence County, Missouri",7052,3252,3800
67,MO,29,111,"Lewis County, Missouri",1215,532,683
68,MO,29,113,"Lincoln County, Missouri",7980,3595,4385
69,MO,29,115,"Linn County, Missouri",2196,1008,1188
70,MO,29,117,"Livingston County, Missouri",2273,954,1319
71,MO,29,119,"McDonald County, Missouri",4876,2218,2658
72,MO,29,121,"Macon County, Missouri",2895,1311,1584
73,MO,29,123,"Madison County, Missouri",2238,888,1350
74,MO,29,125,"Maries County, Missouri",1721,883,838
75,MO,29,127,"Marion County, Missouri",5020,2181,2839
76,MO,29,129,"Mercer County, Missouri",584,269,315
77,MO,29,131,"Miller County, Missouri",4942,2218,2724
78,MO,29,133,"Mississippi County, Missouri",3642,1370,2272
79,MO,29,135,"Moniteau County, Missouri",1885,896,989
80,MO,29,137,"Monroe County, Missouri",1260,621,639
81,MO,29,139,"Montgomery County, Missouri",2025,923,1102
82,MO,29,141,"Morgan County, Missouri",4757,2515,2242
83,MO,29,143,"New Madrid County, Missouri",4094,1799,2295
84,MO,29,145,"Newton County, Missouri",8377,3814,4563
85,MO,29,147,"Nodaway County, Missouri",5682,2463,3219
86,MO,29,149,"Oregon County, Missouri",2824,1355,1469
87,MO,29,151,"Osage County, Missouri",1139,603,536
88,MO,29,153,"Ozark County, Missouri",2292,1023,1269
89,MO,29,155,"Pemiscot County, Missouri",5068,2070,2998
90,MO,29,157,"Perry County, Missouri",1798,765,1033
91,MO,29,159,"Pettis County, Missouri",7484,3292,4192
92,MO,29,161,"Phelps County, Missouri",8137,4289,3848
93,MO,29,163,"Pike County, Missouri",2482,1017,1465
94,MO,29,165,"Platte County, Missouri",7106,2824,4282
95,MO,29,167,"Polk County, Missouri",5515,2420,3095
96,MO,29,169,"Pulaski County, Missouri",5781,2598,3183
97,MO,29,171,"Putnam County, Missouri",926,444,482
98,MO,29,173,"Ralls County, Missouri",1254,511,743
99,MO,29,175,"Randolph County, Missouri",4395,1944,2451
100,MO,29,177,"Ray County, Missouri",3598,1755,1843
101,MO,29,179,"Reynolds County, Missouri",1361,658,703
102,MO,29,181,"Ripley County, Missouri",3167,1376,1791
103,MO,29,183,"St. Charles County, Missouri",23022,10046,12976
104,MO,29,185,"St. Clair County, Missouri",2156,1042,1114
105,MO,29,186,"Ste. Genevieve County, Missouri",2540,925,1615
106,MO,29,187,"St. Francois County, Missouri",11138,4933,6205
107,MO,29,189,"St. Louis County, Missouri",106821,44437,62384
108,MO,29,195,"Saline County, Missouri",3808,1786,2022
109,MO,29,197,"Schuyler County, Missouri",914,407,507
110,MO,29,199,"Scotland County, Missouri",730,279,451
111,MO,29,201,"Scott County, Missouri",7492,3283,4209
112,MO,29,203,"Shannon County, Missouri",1938,808,1130
113,MO,29,205,"Shelby County, Missouri",1092,466,626
114,MO,29,207,"Stoddard County, Missouri",4583,1898,2685
115,MO,29,209,"Stone County, Missouri",5147,2154,2993
116,MO,29,211,"Sullivan County, Missouri",1066,407,659
117,MO,29,213,"Taney County, Missouri",9825,4609,5216
118,MO,29,215,"Texas County, Missouri",5214,2506,2708
119,MO,29,217,"Vernon County, Missouri",3764,1645,2119
120,MO,29,219,"Warren County, Missouri",4507,2131,2376
121,MO,29,221,"Washington County, Missouri",5030,2223,2807
122,MO,29,223,"Wayne County, Missouri",2960,1342,1618
123,MO,29,225,"Webster County, Missouri",6733,3198,3535
124,MO,29,227,"Worth County, Missouri",294,127,167
125,MO,29,229,"Wright County, Missouri",4594,2173,2421
126,MO,29,510,"St. Louis city, Missouri",83416,37160,46256
12,MS,28,001,"Adams County, Mississippi",8898,3858,5040
13,MS,28,003,"Alcorn County, Mississippi",7752,3445,4307
14,MS,28,005,"Amite County, Mississippi",2852,1314,1538
15,MS,28,007,"Attala County, Mississippi",4908,1796,3112
16,MS,28,009,"Benton County, Mississippi",1764,886,878
17,MS,28,011,"Bolivar County, Mississippi",11900,5142,6758
18,MS,28,013,"Calhoun County, Mississippi",3763,1682,2081
19,MS,28,015,"Carroll County, Mississippi",2086,839,1247
20,MS,28,017,"Chickasaw County, Mississippi",4493,1854,2639
21,MS,28,019,"Choctaw County, Mississippi",2147,862,1285
22,MS,28,021,"Claiborne County, Mississippi",3685,1830,1855
23,MS,28,023,"Clarke County, Mississippi",3460,1429,2031
24,MS,28,025,"Clay County, Mississippi",5302,2240,3062
25,MS,28,027,"Coahoma County, Mississippi",8420,3418,5002
26,MS,28,029,"Copiah County, Mississippi",7629,3440,4189
27,MS,28,031,"Covington County, Mississippi",5162,2139,3023
28,MS,28,033,"DeSoto County, Mississippi",16338,6777,9561
29,MS,28,035,"Forrest County, Mississippi",20179,9239,10940
30,MS,28,037,"Franklin County, Mississippi",1464,703,761
31,MS,28,039,"George County, Mississippi",4154,1784,2370
32,MS,28,041,"Greene County, Mississippi",1566,553,1013
33,MS,28,043,"Grenada County, Mississippi",4733,2254,2479
34,MS,28,045,"Hancock County, Mississippi",9807,4704,5103
35,MS,28,047,"Harrison County, Mississippi",39569,17498,22071
36,MS,28,049,"Hinds County, Mississippi",61498,26487,35011
37,MS,28,051,"Holmes County, Mississippi",7860,3472,4388
38,MS,28,053,"Humphreys County, Mississippi",3508,1539,1969
39,MS,28,055,"Issaquena County, Mississippi",411,234,177
40,MS,28,057,"Itawamba County, Mississippi",4207,2133,2074
41,MS,28,059,"Jackson County, Mississippi",21400,9488,11912
42,MS,28,061,"Jasper County, Mississippi",3944,1645,2299
43,MS,28,063,"Jefferson County, Mississippi",3490,1504,1986
44,MS,28,065,"Jefferson Davis County, Mississippi",4028,1624,2404
45,MS,28,067,"Jones County, Mississippi",15197,6073,9124
46,MS,28,069,"Kemper County, Mississippi",2841,1127,1714
47,MS,28,071,"Lafayette County, Mississippi",11903,5486,6417
48,MS,28,073,"Lamar County, Mississippi",9748,4503,5245
49,MS,28,075,"Lauderdale County, Mississippi",17325,6745,10580
50,MS,28,077,"Lawrence County, Mississippi",2769,1275,1494
51,MS,28,079,"Leake County, Mississippi",6034,2548,3486
52,MS,28,081,"Lee County, Mississippi",15327,6413,8914
53,MS,28,083,"Leflore County, Mississippi",12558,5473,7085
54,MS,28,085,"Lincoln County, Mississippi",9091,3751,5340
55,MS,28,087,"Lowndes County, Mississippi",13675,5540,8135
56,MS,28,089,"Madison County, Mississippi",13287,5430,7857
57,MS,28,091,"Marion County, Mississippi",7156,3313,3843
58,MS,28,093,"Marshall County, Mississippi",6513,2947,3566
59,MS,28,095,"Monroe County, Mississippi",7123,2940,4183
60,MS,28,097,"Montgomery County, Mississippi",3058,1215,1843
61,MS,28,099,"Neshoba County, Mississippi",6957,3071,3886
62,MS,28,101,"Newton County, Mississippi",4737,1955,2782
63,MS,28,103,"Noxubee County, Mississippi",3953,1771,2182
64,MS,28,105,"Oktibbeha County, Mississippi",14780,7021,7759
65,MS,28,107,"Panola County, Mississippi",7793,3400,4393
66,MS,28,109,"Pearl River County, Mississippi",11590,4999,6591
67,MS,28,111,"Perry County, Mississippi",2287,865,1422
68,MS,28,113,"Pike County, Mississippi",11334,4633,6701
69,MS,28,115,"Pontotoc County, Mississippi",4903,2537,2366
70,MS,28,117,"Prentiss County, Mississippi",5112,2431,2681
71,MS,28,119,"Quitman County, Mississippi",2982,1280,1702
72,MS,28,121,"Rankin County, Mississippi",14067,5528,8539
73,MS,28,123,"Scott County, Mississippi",7743,3362,4381
74,MS,28,125,"Sharkey County, Mississippi",1380,607,773
75,MS,28,127,"Simpson County, Mississippi",6985,3372,3613
76,MS,28,129,"Smith County, Mississippi",3813,1606,2207
77,MS,28,131,"Stone County, Mississippi",3103,1626,1477
78,MS,28,133,"Sunflower County, Mississippi",8458,3444,5014
79,MS,28,135,"Tallahatchie County, Mississippi",2609,881,1728
80,MS,28,137,"Tate County, Mississippi",4656,2196,2460
81,MS,28,139,"Tippah County, Mississippi",5311,2352,2959
82,MS,28,141,"Tishomingo County, Mississippi",3146,1342,1804
83,MS,28,143,"Tunica County, Mississippi",2824,999,1825
84,MS,28,145,"Union County, Mississippi",6170,2262,3908
85,MS,28,147,"Walthall County, Mississippi",4199,1956,2243
86,MS,28,149,"Warren County, Mississippi",10768,4265,6503
87,MS,28,151,"Washington County, Mississippi",17586,7493,10093
88,MS,28,153,"Wayne County, Mississippi",5509,2334,3175
89,MS,28,155,"Webster County, Mississippi",2243,977,1266
90,MS,28,157,"Wilkinson County, Mississippi",2687,1182,1505
91,MS,28,159,"Winston County, Mississippi",5389,2222,3167
92,MS,28,161,"Yalobusha County, Mississippi",2472,1069,1403
93,MS,28,163,"Yazoo County, Mississippi",8017,3652,4365
12,MT,30,001,"Beaverhead County, Montana",1446,604,842
13,MT,30,003,"Big Horn County, Montana",3788,1737,2051
14,MT,30,005,"Blaine County, Montana",1795,839,956
15,MT,30,007,"Broadwater County, Montana",556,257,299
16,MT,30,009,"Carbon County, Montana",1137,505,632
17,MT,30,011,"Carter County, Montana",141,42,99
18,MT,30,013,"Cascade County, Montana",12212,5336,6876
19,MT,30,015,"Chouteau County, Montana",1341,610,731
20,MT,30,017,"Custer County, Montana",1298,566,732
21,MT,30,019,"Daniels County, Montana",100,30,70
22,MT,30,021,"Dawson County, Montana",1210,741,469
23,MT,30,023,"Deer Lodge County, Montana",1499,739,760
24,MT,30,025,"Fallon County, Montana",198,60,138
25,MT,30,027,"Fergus County, Montana",1287,592,695
26,MT,30,029,"Flathead County, Montana",12307,5818,6489
27,MT,30,031,"Gallatin County, Montana",12125,6297,5828
28,MT,30,033,"Garfield County, Montana",96,54,42
29,MT,30,035,"Glacier County, Montana",4447,1962,2485
30,MT,30,037,"Golden Valley County, Montana",201,91,110
31,MT,30,039,"Granite County, Montana",466,218,248
32,MT,30,041,"Hill County, Montana",3400,1581,1819
33,MT,30,043,"Jefferson County, Montana",1068,531,537
34,MT,30,045,"Judith Basin County, Montana",281,141,140
35,MT,30,047,"Lake County, Montana",6509,3171,3338
36,MT,30,049,"Lewis and Clark County, Montana",7803,3651,4152
37,MT,30,051,"Liberty County, Montana",416,174,242
38,MT,30,053,"Lincoln County, Montana",3554,1627,1927
39,MT,30,055,"McCone County, Montana",151,78,73
40,MT,30,057,"Madison County, Montana",820,408,412
41,MT,30,059,"Meagher County, Montana",265,77,188
42,MT,30,061,"Mineral County, Montana",721,331,390
43,MT,30,063,"Missoula County, Montana",17414,8279,9135
44,MT,30,065,"Musselshell County, Montana",774,324,450
45,MT,30,067,"Park County, Montana",1918,828,1090
46,MT,30,069,"Petroleum County, Montana",30,12,18
47,MT,30,071,"Phillips County, Montana",651,274,377
48,MT,30,073,"Pondera County, Montana",1283,676,607
49,MT,30,075,"Powder River County, Montana",155,71,84
50,MT,30,077,"Powell County, Montana",735,319,416
51,MT,30,079,"Prairie County, Montana",239,113,126
52,MT,30,081,"Ravalli County, Montana",7308,3338,3970
53,MT,30,083,"Richland County, Montana",1264,547,717
54,MT,30,085,"Roosevelt County, Montana",3007,1383,1624
55,MT,30,087,"Rosebud County, Montana",1893,826,1067
56,MT,30,089,"Sanders County, Montana",2497,1104,1393
57,MT,30,091,"Sheridan County, Montana",373,165,208
58,MT,30,093,"Silver Bow County, Montana",6771,3228,3543
59,MT,30,095,"Stillwater County, Montana",721,312,409
60,MT,30,097,"Sweet Grass County, Montana",458,203,255
61,MT,30,099,"Teton County, Montana",723,348,375
62,MT,30,101,"Toole County, Montana",866,341,525
63,MT,30,103,"Treasure County, Montana",178,104,74
64,MT,30,105,"Valley County, Montana",885,432,453
65,MT,30,107,"Wheatland County, Montana",410,194,216
66,MT,30,109,"Wibaux County, Montana",145,54,91
67,MT,30,111,"Yellowstone County, Montana",17250,7477,9773
12,NC,37,001,"Alamance County, North Carolina",29042,13130,15912
13,NC,37,003,"Alexander County, North Carolina",6191,3003,3188
14,NC,37,005,"Alleghany County, North Carolina",1986,852,1134
15,NC,37,007,"Anson County, North Carolina",5865,2550,3315
16,NC,37,009,"Ashe County, North Carolina",5510,2737,2773
17,NC,37,011,"Avery County, North Carolina",2350,1240,1110
18,NC,37,013,"Beaufort County, North Carolina",8660,3746,4914
19,NC,37,015,"Bertie County, North Carolina",4304,2038,2266
20,NC,37,017,"Bladen County, North Carolina",9342,4175,5167
21,NC,37,019,"Brunswick County, North Carolina",18725,8143,10582
22,NC,37,021,"Buncombe County, North Carolina",38256,17640,20616
23,NC,37,023,"Burke County, North Carolina",17277,7762,9515
24,NC,37,025,"Cabarrus County, North Carolina",23384,10512,12872
25,NC,37,027,"Caldwell County, North Carolina",15765,6956,8809
26,NC,37,029,"Camden County, North Carolina",803,370,433
27,NC,37,031,"Carteret County, North Carolina",10056,4547,5509
28,NC,37,033,"Caswell County, North Carolina",4634,2029,2605
29,NC,37,035,"Catawba County, North Carolina",23629,10699,12930
30,NC,37,037,"Chatham County, North Carolina",9041,4550,4491
31,NC,37,039,"Cherokee County, North Carolina",5319,2403,2916
32,NC,37,041,"Chowan County, North Carolina",3832,1747,2085
33,NC,37,043,"Clay County, North Carolina",2235,1007,1228
34,NC,37,045,"Cleveland County, North Carolina",19156,8012,11144
35,NC,37,047,"Columbus County, North Carolina",12768,5572,7196
36,NC,37,049,"Craven County, North Carolina",15664,6578,9086
37,NC,37,051,"Cumberland County, North Carolina",54949,22453,32496
38,NC,37,053,"Currituck County, North Carolina",2497,1018,1479
39,NC,37,055,"Dare County, North Carolina",2885,1204,1681
40,NC,37,057,"Davidson County, North Carolina",25655,11254,14401
41,NC,37,059,"Davie County, North Carolina",5210,2384,2826
42,NC,37,061,"Duplin County, North Carolina",15606,7197,8409
43,NC,37,063,"Durham County, North Carolina",49835,23570,26265
44,NC,37,065,"Edgecombe County, North Carolina",14210,6021,8189
45,NC,37,067,"Forsyth County, North Carolina",69100,30558,38542
46,NC,37,069,"Franklin County, North Carolina",9603,4247,5356
47,NC,37,071,"Gaston County, North Carolina",36027,15570,20457
48,NC,37,073,"Gates County, North Carolina",1651,683,968
49,NC,37,075,"Graham County, North Carolina",1884,867,1017
50,NC,37,077,"Granville County, North Carolina",8943,4172,4771
51,NC,37,079,"Greene County, North Carolina",4962,2049,2913
52,NC,37,081,"Guilford County, North Carolina",86808,37328,49480
53,NC,37,083,"Halifax County, North Carolina",13660,6086,7574
54,NC,37,085,"Harnett County, North Carolina",22094,9986,12108
55,NC,37,087,"Haywood County, North Carolina",10056,4642,5414
56,NC,37,089,"Henderson County, North Carolina",14984,7217,7767
57,NC,37,091,"Hertford County, North Carolina",5475,2134,3341
58,NC,37,093,"Hoke County, North Carolina",11047,4612,6435
59,NC,37,095,"Hyde County, North Carolina",890,278,612
60,NC,37,097,"Iredell County, North Carolina",22803,9533,13270
61,NC,37,099,"Jackson County, North Carolina",8139,3911,4228
62,NC,37,101,"Johnston County, North Carolina",27086,12599,14487
63,NC,37,103,"Jones County, North Carolina",2173,889,1284
64,NC,37,105,"Lee County, North Carolina",10533,4363,6170
65,NC,37,107,"Lenoir County, North Carolina",13401,5724,7677
66,NC,37,109,"Lincoln County, North Carolina",12243,5509,6734
67,NC,37,111,"McDowell County, North Carolina",8897,4138,4759
68,NC,37,113,"Macon County, North Carolina",6401,2951,3450
69,NC,37,115,"Madison County, North Carolina",3616,1490,2126
70,NC,37,117,"Martin County, North Carolina",5007,2191,2816
71,NC,37,119,"Mecklenburg County, North Carolina",148326,65072,83254
72,NC,37,121,"Mitchell County, North Carolina",2910,1265,1645
73,NC,37,123,"Montgomery County, North Carolina",6716,2942,3774
74,NC,37,125,"Moore County, North Carolina",13808,5800,8008
75,NC,37,127,"Nash County, North Carolina",17141,7079,10062
76,NC,37,129,"New Hanover County, North Carolina",36717,15886,20831
77,NC,37,131,"Northampton County, North Carolina",5658,2269,3389
78,NC,37,133,"Onslow County, North Carolina",24916,10709,14207
79,NC,37,135,"Orange County, North Carolina",20236,8668,11568
80,NC,37,137,"Pamlico County, North Carolina",1674,715,959
81,NC,37,139,"Pasquotank County, North Carolina",7256,2976,4280
82,NC,37,141,"Pender County, North Carolina",9925,4191,5734
83,NC,37,143,"Perquimans County, North Carolina",2626,1160,1466
84,NC,37,145,"Person County, North Carolina",7708,3574,4134
85,NC,37,147,"Pitt County, North Carolina",42743,18057,24686
86,NC,37,149,"Polk County, North Carolina",2790,1322,1468
87,NC,37,151,"Randolph County, North Carolina",24770,11758,13012
88,NC,37,153,"Richmond County, North Carolina",11465,5045,6420
89,NC,37,155,"Robeson County, North Carolina",41538,18723,22815
90,NC,37,157,"Rockingham County, North Carolina",16968,7168,9800
91,NC,37,159,"Rowan County, North Carolina",24194,10656,13538
92,NC,37,161,"Rutherford County, North Carolina",13077,5970,7107
93,NC,37,163,"Sampson County, North Carolina",16050,7577,8473
94,NC,37,165,"Scotland County, North Carolina",10504,4613,5891
95,NC,37,167,"Stanly County, North Carolina",10356,4702,5654
96,NC,37,169,"Stokes County, North Carolina",7826,3615,4211
97,NC,37,171,"Surry County, North Carolina",14195,6484,7711
98,NC,37,173,"Swain County, North Carolina",3409,1553,1856
99,NC,37,175,"Transylvania County, North Carolina",4017,1819,2198
100,NC,37,177,"Tyrrell County, North Carolina",779,326,453
101,NC,37,179,"Union County, North Carolina",21416,10081,11335
102,NC,37,181,"Vance County, North Carolina",11064,4926,6138
103,NC,37,183,"Wake County, North Carolina",107687,49166,58521
104,NC,37,185,"Warren County, North Carolina",4692,2290,2402
105,NC,37,187,"Washington County, North Carolina",2737,841,1896
106,NC,37,189,"Watauga County, North Carolina",14726,7773,6953
107,NC,37,191,"Wayne County, North Carolina",27037,11517,15520
108,NC,37,193,"Wilkes County, North Carolina",15791,7521,8270
109,NC,37,195,"Wilson County, North Carolina",18475,8116,10359
110,NC,37,197,"Yadkin County, North Carolina",7643,3528,4115
111,NC,37,199,"Yancey County, North Carolina",3775,1653,2122
12,ND,38,001,"Adams County, North Dakota",220,90,130
13,ND,38,003,"Barnes County, North Dakota",841,396,445
14,ND,38,005,"Benson County, North Dakota",2260,1070,1190
15,ND,38,007,"Billings County, North Dakota",100,49,51
16,ND,38,009,"Bottineau County, North Dakota",540,188,352
17,ND,38,011,"Bowman County, North Dakota",234,80,154
18,ND,38,013,"Burke County, North Dakota",301,124,177
19,ND,38,015,"Burleigh County, North Dakota",6946,3052,3894
20,ND,38,017,"Cass County, North Dakota",19082,8990,10092
21,ND,38,019,"Cavalier County, North Dakota",180,43,137
22,ND,38,021,"Dickey County, North Dakota",400,151,249
23,ND,38,023,"Divide County, North Dakota",178,72,106
24,ND,38,025,"Dunn County, North Dakota",517,246,271
25,ND,38,027,"Eddy County, North Dakota",311,166,145
26,ND,38,029,"Emmons County, North Dakota",386,166,220
27,ND,38,031,"Foster County, North Dakota",316,107,209
28,ND,38,033,"Golden Valley County, North Dakota",177,68,109
29,ND,38,035,"Grand Forks County, North Dakota",11223,5076,6147
30,ND,38,037,"Grant County, North Dakota",346,143,203
31,ND,38,039,"Griggs County, North Dakota",179,78,101
32,ND,38,041,"Hettinger County, North Dakota",217,70,147
33,ND,38,043,"Kidder County, North Dakota",185,86,99
34,ND,38,045,"LaMoure County, North Dakota",383,152,231
35,ND,38,047,"Logan County, North Dakota",151,62,89
36,ND,38,049,"McHenry County, North Dakota",738,333,405
37,ND,38,051,"McIntosh County, North Dakota",311,80,231
38,ND,38,053,"McKenzie County, North Dakota",1309,670,639
39,ND,38,055,"McLean County, North Dakota",1072,441,631
40,ND,38,057,"Mercer County, North Dakota",693,217,476
41,ND,38,059,"Morton County, North Dakota",2270,1079,1191
42,ND,38,061,"Mountrail County, North Dakota",1226,608,618
43,ND,38,063,"Nelson County, North Dakota",249,105,144
44,ND,38,065,"Oliver County, North Dakota",137,66,71
45,ND,38,067,"Pembina County, North Dakota",454,193,261
46,ND,38,069,"Pierce County, North Dakota",693,307,386
47,ND,38,071,"Ramsey County, North Dakota",1118,565,553
48,ND,38,073,"Ransom County, North Dakota",490,191,299
49,ND,38,075,"Renville County, North Dakota",186,85,101
50,ND,38,077,"Richland County, North Dakota",1633,659,974
51,ND,38,079,"Rolette County, North Dakota",5054,2207,2847
52,ND,38,081,"Sargent County, North Dakota",222,80,142
53,ND,38,083,"Sheridan County, North Dakota",209,65,144
54,ND,38,085,"Sioux County, North Dakota",1524,717,807
55,ND,38,087,"Slope County, North Dakota",68,33,35
56,ND,38,089,"Stark County, North Dakota",1866,755,1111
57,ND,38,091,"Steele County, North Dakota",143,74,69
58,ND,38,093,"Stutsman County, North Dakota",2130,854,1276
59,ND,38,095,"Towner County, North Dakota",316,126,190
60,ND,38,097,"Traill County, North Dakota",804,436,368
61,ND,38,099,"Walsh County, North Dakota",1112,464,648
62,ND,38,101,"Ward County, North Dakota",4919,1861,3058
63,ND,38,103,"Wells County, North Dakota",226,110,116
64,ND,38,105,"Williams County, North Dakota",2913,1402,1511
12,NE,31,001,"Adams County, Nebraska",3499,1490,2009
13,NE,31,003,"Antelope County, Nebraska",811,353,458
14,NE,31,005,"Arthur County, Nebraska",36,19,17
15,NE,31,007,"Banner County, Nebraska",96,30,66
16,NE,31,009,"Blaine County, Nebraska",106,61,45
17,NE,31,011,"Boone County, Nebraska",533,208,325
18,NE,31,013,"Box Butte County, Nebraska",1886,758,1128
19,NE,31,015,"Boyd County, Nebraska",220,97,123
20,NE,31,017,"Brown County, Nebraska",499,241,258
21,NE,31,019,"Buffalo County, Nebraska",5978,2737,3241
22,NE,31,021,"Burt County, Nebraska",620,265,355
23,NE,31,023,"Butler County, Nebraska",682,309,373
24,NE,31,025,"Cass County, Nebraska",1556,739,817
25,NE,31,027,"Cedar County, Nebraska",864,385,479
26,NE,31,029,"Chase County, Nebraska",337,161,176
27,NE,31,031,"Cherry County, Nebraska",648,175,473
28,NE,31,033,"Cheyenne County, Nebraska",1150,420,730
29,NE,31,035,"Clay County, Nebraska",580,233,347
30,NE,31,037,"Colfax County, Nebraska",1374,675,699
31,NE,31,039,"Cuming County, Nebraska",1071,376,695
32,NE,31,041,"Custer County, Nebraska",1200,526,674
33,NE,31,043,"Dakota County, Nebraska",3528,1510,2018
34,NE,31,045,"Dawes County, Nebraska",1428,531,897
35,NE,31,047,"Dawson County, Nebraska",3618,1439,2179
36,NE,31,049,"Deuel County, Nebraska",246,90,156
37,NE,31,051,"Dixon County, Nebraska",683,309,374
38,NE,31,053,"Dodge County, Nebraska",4061,1819,2242
39,NE,31,055,"Douglas County, Nebraska",76738,33674,43064
40,NE,31,057,"Dundy County, Nebraska",151,69,82
41,NE,31,059,"Fillmore County, Nebraska",514,167,347
42,NE,31,061,"Franklin County, Nebraska",396,183,213
43,NE,31,063,"Frontier County, Nebraska",305,113,192
44,NE,31,065,"Furnas County, Nebraska",820,337,483
45,NE,31,067,"Gage County, Nebraska",2080,925,1155
46,NE,31,069,"Garden County, Nebraska",181,81,100
47,NE,31,071,"Garfield County, Nebraska",193,63,130
48,NE,31,073,"Gosper County, Nebraska",110,44,66
49,NE,31,075,"Grant County, Nebraska",98,47,51
50,NE,31,077,"Greeley County, Nebraska",243,97,146
51,NE,31,079,"Hall County, Nebraska",9092,3927,5165
52,NE,31,081,"Hamilton County, Nebraska",780,303,477
53,NE,31,083,"Harlan County, Nebraska",450,215,235
54,NE,31,085,"Hayes County, Nebraska",68,36,32
55,NE,31,087,"Hitchcock County, Nebraska",490,237,253
56,NE,31,089,"Holt County, Nebraska",1209,512,697
57,NE,31,091,"Hooker County, Nebraska",123,71,52
58,NE,31,093,"Howard County, Nebraska",658,333,325
59,NE,31,095,"Jefferson County, Nebraska",909,361,548
60,NE,31,097,"Johnson County, Nebraska",471,214,257
61,NE,31,099,"Kearney County, Nebraska",408,181,227
62,NE,31,101,"Keith County, Nebraska",931,393,538
63,NE,31,103,"Keya Paha County, Nebraska",106,41,65
64,NE,31,105,"Kimball County, Nebraska",496,205,291
65,NE,31,107,"Knox County, Nebraska",1117,426,691
66,NE,31,109,"Lancaster County, Nebraska",41796,18624,23172
67,NE,31,111,"Lincoln County, Nebraska",4488,1775,2713
68,NE,31,113,"Logan County, Nebraska",91,33,58
69,NE,31,115,"Loup County, Nebraska",68,30,38
70,NE,31,117,"McPherson County, Nebraska",64,32,32
71,NE,31,119,"Madison County, Nebraska",5119,2075,3044
72,NE,31,121,"Merrick County, Nebraska",667,344,323
73,NE,31,123,"Morrill County, Nebraska",550,259,291
74,NE,31,125,"Nance County, Nebraska",490,253,237
75,NE,31,127,"Nemaha County, Nebraska",574,300,274
76,NE,31,129,"Nuckolls County, Nebraska",501,182,319
77,NE,31,131,"Otoe County, Nebraska",1696,740,956
78,NE,31,133,"Pawnee County, Nebraska",446,207,239
79,NE,31,135,"Perkins County, Nebraska",198,46,152
80,NE,31,137,"Phelps County, Nebraska",706,213,493
81,NE,31,139,"Pierce County, Nebraska",417,174,243
82,NE,31,141,"Platte County, Nebraska",2728,1336,1392
83,NE,31,143,"Polk County, Nebraska",389,184,205
