,State,StateFIPS,CountyFIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic
67,NY,36,111,58918.0,60842.0,35326.0,35050.0,54333.0,42773.0
68,NY,36,113,56798.0,57422.0,26500.0,43750.0,65313.0,50515.0
69,NY,36,115,51143.0,51109.0,,39063.0,51250.0,28375.0
70,NY,36,117,50798.0,51394.0,26912.0,,58750.0,46083.0
71,NY,36,119,83958.0,98072.0,52543.0,53778.0,119372.0,52738.0
72,NY,36,121,52564.0,52655.0,,80893.0,,60481.0
73,NY,36,123,49510.0,49971.0,45967.0,,,64000.0
12,OH,39,001,35560.0,36101.0,,15104.0,,14188.0
13,OH,39,003,44103.0,47434.0,22473.0,41458.0,79563.0,40595.0
14,OH,39,005,48003.0,48293.0,,,,49722.0
15,OH,39,007,40544.0,41424.0,25797.0,18155.0,77784.0,30833.0
16,OH,39,009,33872.0,34650.0,,,19583.0,
17,OH,39,011,54274.0,54571.0,,,,29879.0
18,OH,39,013,43833.0,44091.0,39796.0,38333.0,,39087.0
19,OH,39,015,45568.0,45251.0,26615.0,,9323.0,59896.0
20,OH,39,017,57540.0,59769.0,39487.0,36496.0,74183.0,38868.0
21,OH,39,019,47075.0,47532.0,,,,49205.0
22,OH,39,021,50974.0,51301.0,35905.0,45875.0,,30333.0
23,OH,39,023,43625.0,45869.0,27147.0,31300.0,72000.0,31310.0
24,OH,39,025,60805.0,61086.0,52860.0,59833.0,91012.0,51955.0
25,OH,39,027,46787.0,47082.0,35714.0,,71316.0,
26,OH,39,029,44497.0,44474.0,24896.0,,71087.0,37917.0
27,OH,39,031,41701.0,41814.0,,,,75804.0
28,OH,39,033,40795.0,40932.0,,,,37727.0
29,OH,39,035,44190.0,54296.0,26595.0,32750.0,64478.0,33026.0
30,OH,39,037,44632.0,44957.0,,,,34301.0
31,OH,39,039,50663.0,51628.0,31750.0,26771.0,,43846.0
32,OH,39,041,91955.0,91973.0,67478.0,91313.0,120546.0,82313.0
33,OH,39,043,48011.0,50871.0,28489.0,,47841.0,43179.0
34,OH,39,045,60567.0,60323.0,67900.0,83784.0,71591.0,46855.0
35,OH,39,047,40503.0,40701.0,37200.0,,82500.0,31813.0
36,OH,39,049,52341.0,59586.0,32571.0,22340.0,68486.0,37220.0
37,OH,39,051,55120.0,56044.0,,51667.0,61932.0,43864.0
38,OH,39,053,37319.0,37946.0,19375.0,39875.0,,
39,OH,39,055,72430.0,72865.0,57235.0,,107895.0,52910.0
40,OH,39,057,60113.0,61720.0,37255.0,80357.0,66706.0,55721.0
41,OH,39,059,40930.0,41395.0,17222.0,,,29231.0
42,OH,39,061,49013.0,60687.0,25901.0,22138.0,63347.0,40458.0
43,OH,39,063,50895.0,51183.0,,,59722.0,41724.0
44,OH,39,065,42703.0,43034.0,,,60469.0,31757.0
45,OH,39,067,43173.0,43177.0,32604.0,,,82344.0
46,OH,39,069,53835.0,54239.0,10972.0,,91250.0,37955.0
47,OH,39,071,39858.0,40181.0,23098.0,,,
48,OH,39,073,42170.0,42083.0,,,107667.0,
49,OH,39,075,51996.0,52297.0,,,,34613.0
50,OH,39,077,48745.0,49245.0,26948.0,40625.0,,33578.0
51,OH,39,079,39460.0,40088.0,,,,
52,OH,39,081,41942.0,42899.0,21607.0,,45469.0,
53,OH,39,083,48533.0,48635.0,,,52794.0,47534.0
54,OH,39,085,58029.0,59227.0,29156.0,,75775.0,48125.0
55,OH,39,087,42874.0,43448.0,25991.0,,21721.0,
56,OH,39,089,56549.0,56635.0,69714.0,40156.0,56600.0,57955.0
57,OH,39,091,49783.0,50065.0,45465.0,,61016.0,
58,OH,39,093,52457.0,55261.0,28250.0,29167.0,74417.0,37303.0
59,OH,39,095,41777.0,48823.0,21855.0,32794.0,51140.0,35328.0
60,OH,39,097,57406.0,57824.0,45250.0,31250.0,,41250.0
61,OH,39,099,41375.0,45612.0,21408.0,31019.0,58070.0,29869.0
62,OH,39,101,42966.0,43940.0,27000.0,65714.0,,34350.0
63,OH,39,103,66952.0,67277.0,31745.0,53375.0,86607.0,52922.0
64,OH,39,105,37813.0,37829.0,,,,14028.0
65,OH,39,107,53099.0,54059.0,,,,36364.0
66,OH,39,109,51569.0,51658.0,30361.0,120329.0,96830.0,39464.0
67,OH,39,111,41528.0,41507.0,,,,
68,OH,39,113,43829.0,50144.0,27472.0,24545.0,63335.0,37217.0
69,OH,39,115,37067.0,37258.0,39464.0,,54028.0,91563.0
70,OH,39,117,51993.0,52283.0,,,,88142.0
71,OH,39,119,41130.0,41844.0,29844.0,,21250.0,
72,OH,39,121,41708.0,41646.0,,,,
73,OH,39,123,53914.0,54373.0,37333.0,,41016.0,55587.0
74,OH,39,125,45550.0,45581.0,,,,39911.0
75,OH,39,127,42017.0,42319.0,,,,
76,OH,39,129,57439.0,57523.0,,,250001.0,39000.0
77,OH,39,131,40283.0,40136.0,85338.0,,,
78,OH,39,133,52552.0,53792.0,35222.0,57935.0,39702.0,45682.0
79,OH,39,135,47818.0,47929.0,34722.0,,,
80,OH,39,137,60524.0,61208.0,148281.0,,,42349.0
81,OH,39,139,41877.0,43464.0,25978.0,11842.0,90650.0,36172.0
82,OH,39,141,43345.0,43924.0,37450.0,,,
83,OH,39,143,47209.0,48595.0,19911.0,,28036.0,38750.0
84,OH,39,145,35903.0,36247.0,24967.0,19524.0,75104.0,
85,OH,39,147,45444.0,46817.0,16411.0,,14020.0,33892.0
86,OH,39,149,54550.0,55131.0,25057.0,46163.0,49924.0,29955.0
87,OH,39,151,47137.0,49412.0,26899.0,40192.0,85469.0,42409.0
88,OH,39,153,50765.0,55527.0,27300.0,34167.0,61991.0,43944.0
89,OH,39,155,43073.0,44862.0,24860.0,,49289.0,30066.0
90,OH,39,157,45310.0,45333.0,25969.0,35486.0,85606.0,46212.0
91,OH,39,159,67382.0,66556.0,,60395.0,114844.0,51571.0
92,OH,39,161,48060.0,48502.0,43370.0,,,44167.0
93,OH,39,163,40680.0,40896.0,,,,
94,OH,39,165,74379.0,73836.0,66111.0,,111173.0,69141.0
95,OH,39,167,43509.0,44345.0,37935.0,,86000.0,
96,OH,39,169,50383.0,50526.0,30272.0,43000.0,52500.0,53304.0
97,OH,39,171,42492.0,42492.0,,57031.0,,49545.0
98,OH,39,173,53577.0,53636.0,47602.0,,85946.0,51563.0
99,OH,39,175,47555.0,47278.0,,,,44886.0
12,OK,40,001,33404.0,32542.0,,35000.0,,24813.0
13,OK,40,003,50156.0,49976.0,,69375.0,,46094.0
14,OK,40,005,36661.0,37882.0,28347.0,37150.0,36250.0,24615.0
15,OK,40,007,52090.0,52917.0,,,,44740.0
16,OK,40,009,48601.0,48711.0,31108.0,,,74067.0
17,OK,40,011,41972.0,42679.0,30893.0,,,17480.0
18,OK,40,013,38847.0,39412.0,30167.0,32955.0,44018.0,30169.0
19,OK,40,015,40674.0,42953.0,30806.0,31625.0,,36111.0
20,OK,40,017,64505.0,65112.0,49238.0,61409.0,71250.0,51835.0
21,OK,40,019,44531.0,46229.0,28368.0,35588.0,62614.0,38393.0
22,OK,40,021,38694.0,40489.0,21065.0,35514.0,73250.0,21039.0
23,OK,40,023,30617.0,30794.0,16875.0,37098.0,,40694.0
24,OK,40,025,46680.0,48889.0,,71250.0,,32031.0
25,OK,40,027,56452.0,57687.0,41039.0,51023.0,57823.0,46909.0
26,OK,40,029,38243.0,38676.0,,34375.0,,38000.0
27,OK,40,031,46241.0,49778.0,36806.0,35368.0,41372.0,46106.0
28,OK,40,033,46361.0,51097.0,32125.0,21893.0,,52188.0
29,OK,40,035,38876.0,40364.0,25577.0,34875.0,55417.0,38203.0
30,OK,40,037,45016.0,47196.0,22500.0,39970.0,,36691.0
31,OK,40,039,46125.0,47572.0,29034.0,45250.0,36339.0,35676.0
32,OK,40,041,37942.0,40000.0,23875.0,30428.0,52740.0,32583.0
33,OK,40,043,50904.0,51865.0,,,,47000.0
34,OK,40,045,50855.0,50987.0,,41250.0,,37188.0
35,OK,40,047,48238.0,49506.0,37755.0,50036.0,46685.0,40806.0
36,OK,40,049,40524.0,40610.0,35046.0,42212.0,56912.0,38750.0
37,OK,40,051,52279.0,53478.0,30469.0,52794.0,,40000.0
38,OK,40,053,50250.0,50448.0,,24167.0,,60263.0
39,OK,40,055,40125.0,41349.0,,,,
40,OK,40,057,31250.0,38083.0,21964.0,81250.0,,18015.0
41,OK,40,059,48359.0,48691.0,,,,47750.0
42,OK,40,061,35252.0,35290.0,,36797.0,51000.0,27614.0
43,OK,40,063,35563.0,36758.0,32500.0,27614.0,,28393.0
44,OK,40,065,41560.0,44890.0,30684.0,36702.0,62066.0,33347.0
45,OK,40,067,33449.0,33715.0,,35313.0,,19010.0
46,OK,40,069,38776.0,40136.0,9034.0,41818.0,,39583.0
47,OK,40,071,42134.0,43037.0,18185.0,35000.0,55268.0,32227.0
48,OK,40,073,60034.0,60831.0,,73542.0,,52389.0
49,OK,40,075,39909.0,41470.0,29583.0,24063.0,,36250.0
50,OK,40,077,39205.0,41102.0,,30357.0,,31625.0
51,OK,40,079,36490.0,37389.0,18421.0,33438.0,31520.0,33500.0
52,OK,40,081,45149.0,46002.0,24375.0,37625.0,,37639.0
53,OK,40,083,55299.0,60028.0,27348.0,40081.0,250001.0,52448.0
54,OK,40,085,44549.0,44626.0,40278.0,44688.0,,40250.0
55,OK,40,087,56088.0,55531.0,,63456.0,,56563.0
56,OK,40,089,32324.0,34778.0,19265.0,31446.0,,24471.0
57,OK,40,091,36011.0,38664.0,25655.0,30156.0,,39153.0
58,OK,40,093,51571.0,53105.0,,32353.0,,30938.0
59,OK,40,095,40475.0,41250.0,12750.0,32308.0,,44375.0
60,OK,40,097,42071.0,42318.0,,40219.0,48194.0,38750.0
61,OK,40,099,47077.0,46940.0,,37625.0,,53164.0
62,OK,40,101,39984.0,41909.0,27149.0,38400.0,70850.0,28882.0
63,OK,40,103,48285.0,50219.0,,52031.0,,
64,OK,40,105,39875.0,41162.0,23958.0,35741.0,,40385.0
65,OK,40,107,36216.0,41474.0,24545.0,24959.0,,42955.0
66,OK,40,109,47437.0,52362.0,31816.0,43039.0,54457.0,35187.0
67,OK,40,111,38843.0,42123.0,24688.0,33393.0,,36548.0
68,OK,40,113,45443.0,47252.0,36786.0,41126.0,,33897.0
69,OK,40,115,36347.0,37140.0,25000.0,35521.0,48125.0,28500.0
70,OK,40,117,45765.0,46325.0,23500.0,41012.0,,61339.0
71,OK,40,119,37667.0,39904.0,27481.0,25707.0,17557.0,29145.0
72,OK,40,121,42576.0,43464.0,55893.0,38214.0,49167.0,40909.0
73,OK,40,123,43261.0,45748.0,31639.0,36151.0,,29279.0
74,OK,40,125,44688.0,46860.0,25403.0,37856.0,72981.0,34337.0
75,OK,40,127,32445.0,32382.0,33750.0,29375.0,2499.0,45156.0
76,OK,40,129,50739.0,50823.0,,,,17500.0
77,OK,40,131,58139.0,59876.0,55625.0,49853.0,53819.0,67961.0
78,OK,40,133,36068.0,37475.0,20208.0,35587.0,22500.0,37500.0
79,OK,40,135,35736.0,35609.0,19594.0,36031.0,28750.0,22958.0
80,OK,40,137,43781.0,44048.0,21776.0,42379.0,47159.0,36696.0
81,OK,40,139,50242.0,51486.0,,68864.0,96406.0,43152.0
82,OK,40,141,37759.0,40458.0,29625.0,42625.0,49250.0,27375.0
83,OK,40,143,49759.0,54305.0,27294.0,45838.0,52177.0,39517.0
84,OK,40,145,55715.0,56989.0,41157.0,51250.0,68281.0,58438.0
85,OK,40,147,50023.0,51193.0,26719.0,36042.0,81951.0,40602.0
86,OK,40,149,49632.0,50265.0,,37321.0,,30707.0
87,OK,40,151,55315.0,55833.0,23060.0,60278.0,,60000.0
88,OK,40,153,55300.0,55599.0,,53295.0,,45139.0
12,OR,41,001,41098.0,41516.0,,,35893.0,29750.0
13,OR,41,003,49802.0,52242.0,,58594.0,27778.0,36213.0
14,OR,41,005,65965.0,66332.0,51855.0,35240.0,76919.0,48272.0
15,OR,41,007,46408.0,47513.0,,36375.0,66094.0,36473.0
16,OR,41,009,53179.0,53387.0,50583.0,43304.0,67128.0,27097.0
17,OR,41,011,38605.0,39176.0,9214.0,27623.0,61513.0,35583.0
18,OR,41,013,37106.0,37435.0,,51016.0,,54474.0
19,OR,41,015,40884.0,41211.0,,,50132.0,56150.0
20,OR,41,017,51223.0,51897.0,19416.0,32684.0,43006.0,37656.0
21,OR,41,019,41312.0,41529.0,,23500.0,103229.0,30586.0
22,OR,41,021,44293.0,45404.0,,,,38571.0
23,OR,41,023,38046.0,38680.0,,17063.0,,
24,OR,41,025,37580.0,37775.0,46875.0,31607.0,,
25,OR,41,027,55827.0,57009.0,,,,53247.0
26,OR,41,029,44028.0,44599.0,33798.0,22617.0,51042.0,35653.0
27,OR,41,031,46366.0,48903.0,33375.0,42043.0,,36888.0
28,OR,41,033,37665.0,37988.0,43750.0,60074.0,,34104.0
29,OR,41,035,40336.0,41083.0,14682.0,25313.0,105227.0,37708.0
30,OR,41,037,32369.0,33559.0,,19276.0,,29018.0
31,OR,41,039,44103.0,45046.0,28998.0,38869.0,32816.0,37962.0
32,OR,41,041,42101.0,42464.0,,33036.0,31875.0,40511.0
33,OR,41,043,45644.0,45963.0,,23125.0,72702.0,30333.0
34,OR,41,045,35418.0,35547.0,,55833.0,40333.0,31447.0
35,OR,41,047,48432.0,50425.0,28841.0,33357.0,45974.0,39243.0
36,OR,41,049,50918.0,51045.0,,,,46196.0
37,OR,41,051,54102.0,57449.0,27045.0,32500.0,52622.0,39321.0
38,OR,41,053,52821.0,54652.0,,32212.0,35682.0,51414.0
39,OR,41,055,38362.0,38879.0,,,,
40,OR,41,057,42581.0,42794.0,,,79457.0,29500.0
41,OR,41,059,48101.0,49732.0,,30594.0,75595.0,42763.0
42,OR,41,061,43822.0,44375.0,,54063.0,,33466.0
43,OR,41,063,40581.0,40625.0,19375.0,,,40750.0
44,OR,41,065,43422.0,43695.0,,52031.0,39886.0,41149.0
45,OR,41,067,66754.0,67279.0,61752.0,51701.0,85141.0,44554.0
46,OR,41,069,33487.0,33750.0,,,,59063.0
47,OR,41,071,53423.0,55047.0,35625.0,24688.0,42619.0,42816.0
12,PA,42,001,60356.0,61388.0,32255.0,,43333.0,33977.0
13,PA,42,003,53040.0,57898.0,27238.0,31098.0,61044.0,43257.0
14,PA,42,005,44942.0,44992.0,40000.0,48125.0,,44107.0
15,PA,42,007,50581.0,52350.0,28447.0,,53750.0,51067.0
16,PA,42,009,45930.0,46059.0,,45547.0,51103.0,37431.0
17,PA,42,011,55936.0,59459.0,31141.0,35042.0,71438.0,27558.0
18,PA,42,013,43981.0,44283.0,30833.0,,73409.0,51420.0
19,PA,42,015,48987.0,48742.0,,,37679.0,56111.0
20,PA,42,017,77568.0,78570.0,46945.0,76107.0,108482.0,56197.0
21,PA,42,019,60934.0,60823.0,47697.0,,110260.0,55694.0
22,PA,42,021,42107.0,43150.0,14837.0,,,32171.0
23,PA,42,023,39897.0,39880.0,,,,
24,PA,42,025,49973.0,50489.0,34761.0,,,41250.0
25,PA,42,027,52186.0,54551.0,33065.0,15278.0,29250.0,34652.0
26,PA,42,029,85976.0,87386.0,48570.0,98106.0,127414.0,51662.0
27,PA,42,031,42536.0,43024.0,22989.0,,,
28,PA,42,033,42257.0,42138.0,61122.0,60208.0,,
29,PA,42,035,45078.0,45425.0,,41250.0,,
30,PA,42,037,45374.0,46253.0,30915.0,14875.0,30163.0,43893.0
31,PA,42,039,44579.0,45278.0,21106.0,16731.0,21944.0,26471.0
32,PA,42,041,61820.0,62265.0,36677.0,,77500.0,41218.0
33,PA,42,043,53754.0,59990.0,36515.0,34125.0,57106.0,33802.0
34,PA,42,045,65123.0,74867.0,40613.0,44766.0,71357.0,38914.0
35,PA,42,047,46671.0,46601.0,,,,100365.0
36,PA,42,049,45971.0,48290.0,24473.0,25658.0,31455.0,19381.0
37,PA,42,051,39636.0,40678.0,20456.0,,48326.0,27262.0
38,PA,42,053,35533.0,35321.0,,,135208.0,33333.0
39,PA,42,055,53916.0,55109.0,30214.0,28688.0,57560.0,38934.0
40,PA,42,057,48311.0,49088.0,21250.0,,,28250.0
41,PA,42,059,46661.0,47138.0,35000.0,,,
42,PA,42,061,44396.0,44471.0,,,31250.0,37188.0
43,PA,42,063,45195.0,45305.0,40556.0,,,36250.0
44,PA,42,065,42903.0,43147.0,,,53750.0,30833.0
45,PA,42,067,47398.0,47564.0,,,2499.0,41184.0
46,PA,42,069,46271.0,46849.0,31192.0,31625.0,45169.0,26552.0
47,PA,42,071,57721.0,59790.0,33793.0,43304.0,70479.0,32206.0
48,PA,42,073,44571.0,45877.0,18028.0,,98750.0,40515.0
49,PA,42,075,55499.0,57224.0,36766.0,112566.0,72616.0,35560.0
50,PA,42,077,56117.0,58751.0,34913.0,49444.0,91266.0,35773.0
51,PA,42,079,45897.0,47331.0,21658.0,13047.0,64508.0,29652.0
52,PA,42,081,47313.0,48604.0,26579.0,,82188.0,26250.0
53,PA,42,083,43965.0,44175.0,,,,32353.0
54,PA,42,085,44156.0,45735.0,25910.0,,67000.0,29262.0
55,PA,42,087,41288.0,41371.0,,,,
56,PA,42,089,57365.0,57031.0,59221.0,61563.0,80575.0,56912.0
57,PA,42,091,80675.0,83652.0,53994.0,64286.0,87743.0,56152.0
58,PA,42,093,54648.0,53397.0,,,80375.0,
59,PA,42,095,60972.0,62375.0,44719.0,29604.0,80378.0,40092.0
60,PA,42,097,42406.0,42540.0,25121.0,,73050.0,31435.0
61,PA,42,099,57177.0,57520.0,27292.0,49000.0,,45455.0
62,PA,42,101,38253.0,50895.0,30180.0,25885.0,39091.0,27945.0
63,PA,42,103,60180.0,59775.0,69395.0,,120227.0,56642.0
64,PA,42,105,40654.0,40687.0,37500.0,41389.0,,26250.0
65,PA,42,107,45535.0,45908.0,24259.0,8954.0,54432.0,33705.0
66,PA,42,109,49917.0,50203.0,,,,31563.0
67,PA,42,111,44587.0,44718.0,,53594.0,,37083.0
68,PA,42,113,44189.0,44342.0,,,,17050.0
69,PA,42,115,50477.0,50628.0,60568.0,,,38935.0
70,PA,42,117,46494.0,46561.0,40833.0,,,53438.0
71,PA,42,119,49803.0,49615.0,,,53750.0,48236.0
72,PA,42,121,43644.0,44128.0,22917.0,28500.0,30357.0,
73,PA,42,123,44020.0,44145.0,,18750.0,158472.0,40833.0
74,PA,42,125,56450.0,56965.0,28359.0,9444.0,112118.0,56910.0
75,PA,42,127,49919.0,49665.0,70000.0,,139063.0,37174.0
76,PA,42,129,52247.0,52821.0,26907.0,40875.0,80903.0,33179.0
77,PA,42,131,51004.0,51191.0,,,,42000.0
78,PA,42,133,58269.0,60022.0,40535.0,48542.0,64840.0,31611.0
7,RI,44,001,72458.0,72815.0,,,75000.0,63583.0
8,RI,44,003,64383.0,65089.0,46339.0,30882.0,72306.0,49607.0
9,RI,44,005,69526.0,72063.0,35324.0,7721.0,64632.0,36956.0
10,RI,44,007,49743.0,54148.0,35635.0,25581.0,52668.0,29084.0
11,RI,44,009,72807.0,74124.0,69850.0,29375.0,34773.0,55031.0
12,SC,45,001,34799.0,39503.0,21304.0,,,49389.0
13,SC,45,003,45759.0,52351.0,31960.0,28438.0,49821.0,29596.0
14,SC,45,005,25327.0,41034.0,22265.0,,,38583.0
15,SC,45,007,42143.0,45829.0,27256.0,,34816.0,40913.0
16,SC,45,009,31314.0,45490.0,22015.0,,,
17,SC,45,011,34336.0,44746.0,22500.0,30962.0,,
18,SC,45,013,57048.0,65213.0,31229.0,37011.0,50397.0,42350.0
19,SC,45,015,52506.0,59883.0,37471.0,23250.0,60368.0,42668.0
20,SC,45,017,43531.0,53496.0,30412.0,,,
21,SC,45,019,53437.0,66565.0,29012.0,25000.0,57008.0,38053.0
22,SC,45,021,35389.0,40232.0,23805.0,11472.0,13571.0,34590.0
23,SC,45,023,31914.0,40675.0,22845.0,92000.0,,36307.0
24,SC,45,025,32083.0,36565.0,24898.0,63750.0,95439.0,31630.0
25,SC,45,027,33162.0,47509.0,21927.0,,,30735.0
26,SC,45,029,32804.0,39830.0,25033.0,,,32708.0
27,SC,45,031,35409.0,45652.0,24959.0,,69000.0,37014.0
28,SC,45,033,28938.0,33514.0,24378.0,14494.0,,31146.0
29,SC,45,035,54901.0,61613.0,36841.0,33068.0,65929.0,36221.0
30,SC,45,037,46637.0,58766.0,29944.0,,,
31,SC,45,039,36004.0,46349.0,29073.0,,,37724.0
32,SC,45,041,42080.0,51691.0,31343.0,,68587.0,40078.0
33,SC,45,043,42835.0,55095.0,23386.0,,,24022.0
34,SC,45,045,50540.0,55728.0,30967.0,35703.0,63886.0,32197.0
35,SC,45,047,37060.0,46363.0,22744.0,,,26611.0
36,SC,45,049,31410.0,44739.0,25693.0,133021.0,,61324.0
37,SC,45,051,43299.0,45997.0,27800.0,46285.0,38530.0,32182.0
38,SC,45,053,37141.0,44091.0,27690.0,,36422.0,39732.0
39,SC,45,055,43622.0,51569.0,27098.0,,,52782.0
40,SC,45,057,44016.0,49124.0,28505.0,,68304.0,51886.0
41,SC,45,059,38515.0,41073.0,31427.0,,,31319.0
42,SC,45,061,30954.0,45322.0,23019.0,,,
43,SC,45,063,53857.0,56968.0,38020.0,40893.0,64959.0,40926.0
44,SC,45,065,38712.0,52933.0,27585.0,,,
45,SC,45,067,29874.0,46372.0,21887.0,46161.0,85345.0,67938.0
46,SC,45,069,30767.0,36947.0,26417.0,17969.0,37917.0,28689.0
47,SC,45,071,40127.0,49982.0,27778.0,,83631.0,27612.0
48,SC,45,073,41237.0,42444.0,32692.0,52813.0,49615.0,30482.0
49,SC,45,075,34218.0,42791.0,28803.0,23516.0,53864.0,28301.0
50,SC,45,077,41459.0,42360.0,31948.0,40037.0,31250.0,34596.0
51,SC,45,079,49131.0,61259.0,37214.0,34968.0,53458.0,45717.0
52,SC,45,081,38827.0,48736.0,24643.0,2499.0,,30647.0
53,SC,45,083,43907.0,48916.0,30228.0,35163.0,56763.0,40947.0
54,SC,45,085,41332.0,50229.0,30599.0,43485.0,45332.0,42980.0
55,SC,45,087,34033.0,41221.0,21953.0,,,28250.0
56,SC,45,089,28297.0,44696.0,22760.0,,2499.0,
57,SC,45,091,54117.0,61048.0,32553.0,33452.0,70469.0,50644.0
12,SD,46,003,48750.0,49811.0,,,,45521.0
13,SD,46,005,46267.0,46903.0,,,25938.0,26238.0
14,SD,46,007,42171.0,48589.0,30938.0,33836.0,,
15,SD,46,009,45254.0,45572.0,,,,25208.0
16,SD,46,011,50082.0,50600.0,48246.0,22885.0,45521.0,32049.0
17,SD,46,013,53100.0,53486.0,,37424.0,,41821.0
18,SD,46,015,49531.0,50734.0,,38750.0,,
19,SD,46,017,31163.0,49250.0,,27500.0,,
20,SD,46,019,41920.0,43065.0,,13862.0,,24688.0
21,SD,46,021,45170.0,45909.0,,,,
22,SD,46,023,43109.0,50458.0,,25208.0,,37250.0
23,SD,46,025,49600.0,49550.0,,,,56146.0
24,SD,46,027,36608.0,38561.0,,,,16493.0
25,SD,46,029,48912.0,49812.0,,50625.0,,40556.0
26,SD,46,031,31676.0,48661.0,,19266.0,,
27,SD,46,033,52218.0,53153.0,,39412.0,,2499.0
28,SD,46,035,49991.0,50733.0,,,,78784.0
29,SD,46,037,39216.0,40633.0,,21500.0,,
30,SD,46,039,53152.0,52989.0,,,,73100.0
31,SD,46,041,37206.0,58875.0,,30184.0,,
32,SD,46,043,52500.0,52594.0,,,,
33,SD,46,045,56000.0,55000.0,,,,
34,SD,46,047,45997.0,46376.0,,,,46389.0
35,SD,46,049,43679.0,43679.0,,,,
36,SD,46,051,51272.0,51629.0,,,,33859.0
37,SD,46,053,37540.0,39345.0,,17500.0,,
38,SD,46,055,41518.0,41756.0,,,,
39,SD,46,057,58602.0,58729.0,,,,53750.0
40,SD,46,059,47163.0,46971.0,,,,
41,SD,46,061,60741.0,61157.0,,,,
42,SD,46,063,52396.0,52569.0,,,,
43,SD,46,065,59177.0,63888.0,,22260.0,,46458.0
44,SD,46,067,45075.0,45869.0,,,,
45,SD,46,069,51776.0,50000.0,,74643.0,,
46,SD,46,071,45074.0,50667.0,,36477.0,,
47,SD,46,073,53125.0,54034.0,,,,21875.0
48,SD,46,075,35972.0,37292.0,,,,
49,SD,46,077,53828.0,55139.0,,,,28958.0
50,SD,46,079,54535.0,54401.0,,,53365.0,
51,SD,46,081,45548.0,46120.0,,20139.0,77188.0,60337.0
52,SD,46,083,76094.0,76087.0,32546.0,80417.0,250001.0,127700.0
53,SD,46,085,43030.0,50179.0,,31042.0,,
54,SD,46,087,56954.0,56901.0,,61083.0,,
55,SD,46,089,36375.0,35625.0,,,,
56,SD,46,091,51788.0,53031.0,,31328.0,,53750.0
57,SD,46,093,52473.0,53750.0,41165.0,,,40112.0
58,SD,46,095,30938.0,43365.0,,20556.0,,26458.0
59,SD,46,097,44938.0,47813.0,,,,
60,SD,46,099,53525.0,56604.0,28677.0,22367.0,49618.0,47646.0
61,SD,46,101,52446.0,53630.0,,40357.0,53625.0,35313.0
62,SD,46,102,26369.0,42135.0,,25513.0,,
63,SD,46,103,50890.0,52561.0,41284.0,19824.0,51544.0,42240.0
64,SD,46,105,39773.0,41346.0,,14318.0,,64063.0
65,SD,46,107,46081.0,46375.0,,,,
66,SD,46,109,48614.0,55478.0,,33295.0,,
67,SD,46,111,50541.0,50331.0,,,,54792.0
68,SD,46,115,48217.0,48483.0,,,,
69,SD,46,117,56829.0,58788.0,,55231.0,,
70,SD,46,119,60417.0,62292.0,,,,
71,SD,46,121,31128.0,47404.0,,23259.0,,23333.0
72,SD,46,123,37153.0,41250.0,,19766.0,,
73,SD,46,125,53378.0,53497.0,,2499.0,,
74,SD,46,127,64471.0,64358.0,,,,
75,SD,46,129,43221.0,42697.0,,,,46375.0
76,SD,46,135,48176.0,48524.0,42440.0,,250001.0,37470.0
77,SD,46,137,35119.0,57813.0,,21920.0,,
12,TN,47,001,42880.0,43167.0,36528.0,,62000.0,35797.0
13,TN,47,003,41984.0,44287.0,29068.0,21497.0,,26859.0
14,TN,47,005,33240.0,33673.0,27969.0,,,40556.0
15,TN,47,007,37013.0,37327.0,,,,51389.0
16,TN,47,009,48286.0,49144.0,27961.0,45078.0,43359.0,40141.0
17,TN,47,011,42114.0,42756.0,30905.0,,61412.0,27274.0
18,TN,47,013,32028.0,32177.0,52276.0,,,46190.0
19,TN,47,015,41533.0,42016.0,37625.0,,,24500.0
20,TN,47,017,35508.0,37429.0,21433.0,40625.0,,
21,TN,47,019,33213.0,33347.0,19730.0,,40862.0,21346.0
22,TN,47,021,51857.0,52743.0,35481.0,58750.0,93942.0,29750.0
23,TN,47,023,40167.0,42250.0,20433.0,,,
24,TN,47,025,34899.0,35281.0,18750.0,,,46500.0
25,TN,47,027,28804.0,28832.0,,,,35982.0
26,TN,47,029,31187.0,31702.0,25234.0,,,
27,TN,47,031,41590.0,42197.0,33108.0,,32955.0,28917.0
28,TN,47,033,35464.0,37083.0,29693.0,,,23510.0
29,TN,47,035,38576.0,38580.0,145994.0,49345.0,114135.0,34327.0
30,TN,47,037,48368.0,55498.0,34777.0,61156.0,59669.0,36097.0
31,TN,47,039,37263.0,38495.0,23750.0,,42500.0,18243.0
32,TN,47,041,38319.0,38146.0,43162.0,,186141.0,30918.0
33,TN,47,043,44680.0,45109.0,27356.0,,,35053.0
34,TN,47,045,42468.0,44143.0,35927.0,,26198.0,47611.0
35,TN,47,047,54890.0,63996.0,31071.0,,76375.0,37120.0
36,TN,47,049,30259.0,30228.0,,,,
37,TN,47,051,42773.0,44659.0,29590.0,47105.0,,35267.0
38,TN,47,053,38457.0,42263.0,26925.0,50000.0,,24688.0
39,TN,47,055,41093.0,42674.0,23881.0,,,27237.0
