,StateFIPS,CountyFIPS,M_With,M_Without,F_With,F_Without,All_With,All_Without
29,24,037,48738,3615,51331,3219,100069,6834
30,24,039,8510,1033,10465,1225,18975,2258
31,24,041,15681,1921,18088,1719,33769,3640
32,24,043,62393,6419,66780,5372,129173,11791
33,24,045,41662,5754,48196,4245,89858,9999
34,24,047,21853,2792,24194,2068,46047,4860
35,24,510,249644,36380,299583,27012,549227,63392
12,23,001,46709,5390,50154,4136,96863,9526
13,23,003,29842,4255,31765,3092,61607,7347
14,23,005,123850,13135,135529,10366,259379,23501
15,23,007,13230,1633,13653,1736,26883,3369
16,23,009,22315,4190,24230,3497,46545,7687
17,23,011,51871,6022,57298,4550,109169,10572
18,23,013,15898,2827,17774,2158,33672,4985
19,23,015,14128,2238,15508,1775,29636,4013
20,23,017,24711,3543,25809,2981,50520,6524
21,23,019,65459,9179,69243,7781,134702,16960
22,23,021,7265,1242,7529,985,14794,2227
23,23,023,15131,1641,16850,1267,31981,2908
24,23,025,21672,3489,23389,2515,45061,6004
25,23,027,16656,2339,17567,2185,34223,4524
26,23,029,13241,2331,14250,1811,27491,4142
27,23,031,85969,10381,94299,7360,180268,17741
12,26,001,4712,568,4643,531,9355,1099
13,26,003,3733,590,3747,429,7480,1019
14,26,005,50610,5289,51742,4477,102352,9766
15,26,007,12241,1820,13037,1605,25278,3425
16,26,009,10140,1370,10359,1232,20499,2602
17,26,011,6758,977,6890,630,13648,1607
18,26,013,2832,242,3020,293,5852,535
19,26,015,26953,2512,27124,2071,54077,4583
20,26,017,46672,5401,49948,3721,96620,9122
21,26,019,7415,1202,7759,873,15174,2075
22,26,021,66019,9480,70814,8026,136833,17506
23,26,023,17948,2654,18762,2211,36710,4865
24,26,025,57482,7460,62320,5876,119802,13336
25,26,027,22876,3208,23121,2612,45997,5820
26,26,029,11309,1423,12008,1126,23317,2549
27,26,031,10755,1840,11273,1519,22028,3359
28,26,033,15235,2328,15554,1781,30789,4109
29,26,035,12679,2275,13375,2058,26054,4333
30,26,037,34356,3186,36596,2139,70952,5325
31,26,039,6315,630,6190,578,12505,1208
32,26,041,15893,2084,16433,1892,32326,3976
33,26,043,11386,1309,12033,912,23419,2221
34,26,045,47705,4843,51387,3728,99092,8571
35,26,047,14287,1872,15012,1507,29299,3379
36,26,049,178891,20287,199440,14671,378331,34958
37,26,051,10845,1845,11109,1476,21954,3321
38,26,053,6260,943,6147,942,12407,1885
39,26,055,37680,4728,41452,3904,79132,8632
40,26,057,16372,1837,17609,1700,33981,3537
41,26,059,19711,3065,20196,2809,39907,5874
42,26,061,17670,2056,15133,1373,32803,3429
43,26,063,14149,1771,14664,1337,28813,3108
44,26,065,123123,13582,135036,10043,258159,23625
45,26,067,27175,3133,27785,2216,54960,5349
46,26,069,10898,1614,11358,1209,22256,2823
47,26,071,4921,649,5149,506,10070,1155
48,26,073,29705,4265,32384,3727,62089,7992
49,26,075,66927,7612,70651,6782,137578,14394
50,26,077,111892,12752,120882,9318,232774,22070
51,26,079,7510,1215,7382,1061,14892,2276
52,26,081,270413,33224,289867,25135,560280,58359
53,26,083,1022,115,956,97,1978,212
54,26,085,4793,755,4941,570,9734,1325
55,26,087,38764,4435,39708,3818,78472,8253
56,26,089,9505,1155,10196,775,19701,1930
57,26,091,42704,4735,44449,3837,87153,8572
58,26,093,85073,6726,86466,5495,171539,12221
59,26,095,2435,347,2435,217,4870,564
60,26,097,4638,839,4680,745,9318,1584
61,26,099,368100,43732,401222,35114,769322,78846
62,26,101,9995,1585,10661,1055,20656,2640
63,26,103,28379,4020,30126,2915,58505,6935
64,26,105,12285,1895,12820,1407,25105,3302
65,26,107,18956,2724,19265,2128,38221,4852
66,26,109,10669,1146,10471,1131,21140,2277
67,26,111,37251,3602,39026,3132,76277,6734
68,26,113,6595,1016,6522,738,13117,1754
69,26,115,67649,6066,70833,5009,138482,11075
70,26,117,26455,3758,27230,3094,53685,6852
71,26,119,4024,700,4066,499,8090,1199
72,26,121,72693,8208,79276,6412,151969,14620
73,26,123,21189,2645,21487,2188,42676,4833
74,26,125,540991,53142,583675,45780,1124666,98922
75,26,127,11339,1861,11398,1458,22737,3319
76,26,129,9179,1263,9466,1044,18645,2307
77,26,131,2755,457,2664,358,5419,815
78,26,133,9666,1847,10119,1340,19785,3187
79,26,135,3544,791,3402,664,6946,1455
80,26,137,10454,1369,11063,1070,21517,2439
81,26,139,124049,9990,129902,7876,253951,17866
82,26,141,5692,745,5811,629,11503,1374
83,26,143,10354,1533,10736,1218,21090,2751
84,26,145,83873,8958,92158,8175,176031,17133
85,26,147,70567,8439,73895,6338,144462,14777
86,26,149,26216,3753,27574,2924,53790,6677
87,26,151,17714,2968,18524,2512,36238,5480
88,26,153,3498,543,3717,421,7215,964
89,26,155,29932,3966,31666,3101,61598,7067
90,26,157,23607,3046,24523,2326,48130,5372
91,26,159,32007,5068,34044,3772,66051,8840
92,26,161,160510,11975,167436,9812,327946,21787
93,26,163,726438,121939,823153,95246,1549591,217185
94,26,165,14036,2235,14703,1532,28739,3767
12,27,001,7304,628,7277,437,14581,1065
13,27,003,155823,11886,159251,9448,315074,21334
14,27,005,14446,1952,14841,1504,29287,3456
15,27,007,19419,3079,19771,2658,39190,5737
16,27,009,17465,1820,18070,1356,35535,3176
17,27,011,2288,174,2417,126,4705,300
18,27,013,30414,2115,30581,1479,60995,3594
19,27,015,11642,841,11987,579,23629,1420
20,27,017,16346,1305,15943,971,32289,2276
21,27,019,44942,2338,46391,1785,91333,4123
22,27,021,12836,1582,12842,1039,25678,2621
23,27,023,5383,518,5591,468,10974,986
24,27,025,24809,1884,24450,1341,49259,3225
25,27,027,27578,2300,29120,1387,56698,3687
26,27,029,3809,573,3785,488,7594,1061
27,27,031,2296,290,2368,196,4664,486
28,27,033,5179,423,5585,249,10764,672
29,27,035,28271,2773,29546,1754,57817,4527
30,27,037,186300,13285,195459,11601,381759,24886
31,27,039,9491,582,9571,500,19062,1082
32,27,041,16951,1242,17145,892,34096,2134
33,27,043,6459,557,6437,466,12896,1023
34,27,045,9245,1033,9430,806,18675,1839
35,27,047,13709,1357,14389,970,28098,2327
36,27,049,20893,1771,21272,1646,42165,3417
37,27,051,2788,185,2794,134,5582,319
38,27,053,531559,53042,563962,39808,1095521,92850
39,27,055,8778,546,8804,468,17582,1014
40,27,057,9250,975,9560,698,18810,1673
41,27,059,17605,1560,17777,1036,35382,2596
42,27,061,20410,2134,20142,1898,40552,4032
43,27,063,4773,334,4757,226,9530,560
44,27,065,7273,765,7292,542,14565,1307
45,27,067,19068,1997,19480,1287,38548,3284
46,27,069,2048,173,2015,123,4063,296
47,27,071,5810,670,5986,427,11796,1097
48,27,073,3298,203,3252,145,6550,348
49,27,075,5051,326,4860,344,9911,670
50,27,077,1792,222,1769,112,3561,334
51,27,079,13150,806,12839,735,25989,1541
52,27,081,2669,198,2607,169,5276,367
53,27,083,11652,1034,12152,562,23804,1596
54,27,085,16345,1426,16902,1057,33247,2483
55,27,087,2291,464,2243,460,4534,924
56,27,089,4370,405,4280,330,8650,735
57,27,091,9251,725,9456,690,18707,1415
